"ID","Pt_type","ID_nxt","Hylak_id","x","y","Q","C_w","C_sd","WWTPremoval","is_canal","Q_model_m3s","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_value_origin","Q_derivation_rule","dist_nxt","Q_lake_m3s","lake_throughflow_m3s","lake_transport_mode","lake_residence_time_days","pathogen_profile_id","pathogen_profile_set","pathogen_profile_label","pathogen_profile_region","pathogen_profile_country","pathogen_profile_confidence","pathogen_prevalence_rate","pathogen_excretion_rate","f_pathogen_direct","pathogen_prevalence_source","pathogen_excretion_source","pathogen_wwtp_source","pathogen_reference_url","substance","concentration_units","basin_id"
"P_00110","node","P_00106",0,22.0458333333332,45.8291666666665,0.607749998569489,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00111","JNCT","P_00112",0,22.1208333333332,45.8374999999999,4.50551795959473,0.00483597942706094,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1941.6437879341,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00112","node","P_00113",0,22.0958333333332,45.8374999999999,4.50551795959473,0.00478386721298471,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.74400789202,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00113","node","P_00114",0,22.0874999999999,45.8291666666665,4.50551795959473,0.00475380457762939,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3236.53432500512,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00114","node","P_00106",0,22.0458333333332,45.8291666666665,4.50551795959473,0.00466872176445582,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00115","JNCT","P_00116",0,21.6791666666665,45.8624999999999,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1851.7968131214,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00116","node","P_00117",0,21.6791666666665,45.8458333333332,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.62902578542,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00117","node","P_00118",0,21.6874999999999,45.8374999999999,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.17859582749,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00118","node","P_00119",0,21.6958333333332,45.8374999999999,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.68520271398,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00119","node","P_00120",0,21.7041666666665,45.8291666666665,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.276321426462,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00120","node","P_00121",0,21.7124999999999,45.8291666666665,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.74142531765,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00121","node","P_00122",0,21.7208333333332,45.8208333333332,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.374060936769,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00122","node","P_00201",0,21.7291666666665,45.8208333333332,0.974482119083405,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00123","START","P_00124",0,21.7291666666665,45.8833333333332,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1388.86040860746,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00124","node","P_00125",0,21.7291666666665,45.8708333333332,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.47118810256,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00125","node","P_00126",0,21.7208333333332,45.8624999999999,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1851.80482007526,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00126","node","P_00127",0,21.7208333333332,45.8458333333332,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.63394145989,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00127","node","P_00128",0,21.7291666666665,45.8374999999999,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.68818796323,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00128","node","P_00129",0,21.7208333333332,45.8291666666665,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.74243242488,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00129","node","P_00201",0,21.7291666666665,45.8208333333332,0.21582143008709,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00130","START","P_00131",0,21.9208333333332,45.8833333333332,0.238312505185604,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3240.74550443904,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00131","node","P_00132",0,21.9208333333332,45.8541666666665,0.238312505185604,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.60604186883,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00132","node","P_00133",0,21.9124999999999,45.8458333333332,0.238312505185604,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2777.76164227724,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00133","node","P_00166",0,21.9124999999999,45.8208333333332,0.238312505185604,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00134","JNCT","P_00135",0,21.9541666666665,45.8291666666665,7.01299095153809,0.00289810155248917,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1294.59037491462,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00135","node","P_00136",0,21.9374999999999,45.8291666666665,7.01299095153809,0.00288061315706926,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.77139397258,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00136","node","P_00137",0,21.9291666666665,45.8208333333332,7.01299095153809,0.00286543752882654,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1294.77909143722,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00137","node","P_00166",0,21.9124999999999,45.8208333333332,7.01299095153809,0.00284814372923758,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00138","JNCT","P_00139",0,22.3208333333332,45.8208333333332,3.13416087627411,0.000111394915833506,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2259.63127313286,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00139","node","P_00083",0,22.3041666666665,45.8374999999999,3.13416087627411,0.000109779195747797,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00140","JNCT","P_00141",0,22.3374999999999,45.8124999999999,1.78210723400116,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.530824713059,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00141","node","P_00142",0,22.3291666666665,45.8124999999999,1.78210723400116,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.8998206431,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00142","node","P_00138",0,22.3208333333332,45.8208333333332,1.78210723400116,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00143","START","P_00144",0,22.1499999999999,45.7999999999999,0.237267851829529,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1694.8951856286,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00144","node","P_00145",0,22.1374999999999,45.8124999999999,0.237267851829529,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.507112285335,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00145","node","P_00146",0,22.1291666666665,45.8124999999999,0.237267851829529,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1129.85872965101,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00146","node","P_00147",0,22.1208333333332,45.8208333333332,0.237267851829529,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1851.89795413295,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00147","node","P_00111",0,22.1208333333332,45.8374999999999,0.237267851829529,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00148","START","P_00149",0,22.2666666666665,45.7999999999999,0.28339284658432,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3954.64166779745,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00149","node","P_00150",0,22.2374999999999,45.8291666666665,0.28339284658432,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,647.325273949464,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00150","node","P_00151",0,22.2291666666665,45.8291666666665,0.28339284658432,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3389.14171724253,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00151","node","P_00152",0,22.2041666666665,45.8541666666665,0.28339284658432,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,925.966929286099,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00152","node","P_00074",0,22.2041666666665,45.8624999999999,0.28339284658432,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00153","JNCT","P_00154",0,21.8208333333332,45.8708333333332,0.986285746097565,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,925.915004344163,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00154","node","P_00155",0,21.8208333333332,45.8624999999999,0.986285746097565,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5648.21747983195,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00155","node","P_00156",0,21.7791666666665,45.8208333333332,0.986285746097565,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,925.902367972738,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00156","node","P_00157",0,21.7791666666665,45.8124999999999,0.986285746097565,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2259.77192360188,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00157","node","P_00206",0,21.7958333333332,45.7958333333332,0.986285746097565,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
"P_00158","JNCT","P_00159",0,21.8208333333332,45.7958333333332,7.8176429271698,0.00245598980507518,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1943.00970661448,NA,NA,NA,NA,"romania_eu_cryptosporidium_screening","romania_eu_screening","Romania/EU Cryptosporidium screening profile","Romania / Europe","RO","screening_requires_calibration",0.005,1e+08,0,"Imre et al. 2017; ECDC AER context","Vermeulen et al. 2019","Vermeulen et al. 2019 / WHO-style screening removals","https://pubmed.ncbi.nlm.nih.gov/28832257/","cryptosporidium","oocysts/L","bega"
